dataset,qid,seed,overlap,qpd,pass4
musique,musique-3168,2,1.0,0.0,True
musique,musique-1318,2,1.0,0.0,False
musique,musique-2560,2,0.5,0.47222222222222215,False
musique,musique-604,2,1.0,0.0,False
musique,musique-2687,2,0.3333333333333333,0.26666666666666666,False
musique,musique-246,2,0.2333333333333333,0.4047619047619047,False
musique,musique-322,2,1.0,0.0,False
musique,musique-1362,2,0.5833333333333334,0.4027113237639553,True
musique,musique-1329,2,1.0,0.0,False
musique,musique-1675,2,1.0,0.0,False
musique,musique-2551,2,0.6666666666666666,0.16666666666666666,False
musique,musique-75,2,0.75,0.25,True
musique,musique-1108,2,0.6666666666666666,0.12026143790849675,True
musique,musique-1494,2,1.0,0.0,False
musique,musique-2533,2,1.0,0.0,False
musique,musique-340,2,1.0,0.0,False
musique,musique-398,2,1.0,0.0,False
musique,musique-2198,2,1.0,0.0,False
musique,musique-447,2,0.6000000000000001,0.13636363636363635,False
musique,musique-2781,2,1.0,0.0,True
musique,musique-2171,2,0.3666666666666667,0.5076930293648559,False
musique,musique-3087,2,0.6000000000000001,0.038461538461538436,False
musique,musique-2296,2,0.75,0.125,True
musique,musique-2600,2,0.19999999999999998,0.5484477124183007,False
musique,musique-1958,2,1.0,0.0,True
musique,musique-394,2,1.0,0.0,True
musique,musique-1078,2,0.4666666666666666,0.09523809523809527,True
musique,musique-219,2,1.0,0.0,False
musique,musique-1661,2,0.75,0.125,False
musique,musique-1705,2,0.46666666666666673,0.1333333333333333,False
musique,musique-2972,2,1.0,0.0,False
musique,musique-1586,2,0.75,0.4318181818181818,True
musique,musique-2421,2,0.6000000000000001,0.3433583959899749,False
musique,musique-2545,2,0.4666666666666666,0.3333333333333333,False
musique,musique-2410,2,1.0,0.0,False
musique,musique-1049,2,0.19999999999999998,0.2170278637770898,True
musique,musique-90,2,1.0,0.0,False
musique,musique-1632,2,1.0,0.0,False
musique,musique-2344,2,0.4666666666666666,0.05555555555555558,False
musique,musique-453,2,1.0,0.0,False
musique,musique-2618,2,0.75,0.125,False
musique,musique-1577,2,1.0,0.0,False
musique,musique-1458,2,1.0,0.0,True
musique,musique-1690,2,1.0,0.0,False
musique,musique-3000,2,1.0,0.0,False
musique,musique-855,2,1.0,0.0,False
musique,musique-2662,2,1.0,0.0,False
musique,musique-506,2,1.0,0.0,True
musique,musique-462,2,1.0,0.0,False
musique,musique-1767,2,1.0,0.11764705882352944,False
musique,musique-2103,2,1.0,0.3636363636363636,False
musique,musique-180,2,1.0,0.2142857142857143,True
musique,musique-614,2,1.0,0.22222222222222224,True
musique,musique-497,2,0.75,0.04999999999999999,False
musique,musique-2881,2,0.3333333333333333,0.5674603174603174,False
musique,musique-966,2,0.4666666666666666,0.358974358974359,False
musique,musique-1809,2,1.0,0.0,False
musique,musique-849,2,1.0,0.0,False
musique,musique-54,2,0.2333333333333333,0.2994949494949495,False
musique,musique-1153,2,1.0,0.0,False
musique,musique-3066,2,1.0,0.0,True
musique,musique-390,2,1.0,0.0,True
musique,musique-3149,2,0.6666666666666666,0.16666666666666666,False
musique,musique-1095,2,0.3333333333333333,0.4102564102564103,False
musique,musique-379,2,1.0,0.0,True
musique,musique-2179,2,1.0,0.28571428571428575,False
musique,musique-256,2,1.0,0.0,False
musique,musique-1582,2,1.0,0.0,False
musique,musique-2859,2,1.0,0.0,False
musique,musique-2541,2,0.3333333333333333,0.37566137566137564,False
musique,musique-625,2,1.0,0.0,True
musique,musique-3004,2,0.5833333333333334,0.2825396825396826,False
musique,musique-2899,2,1.0,0.0,True
musique,musique-2034,2,1.0,0.0,False
musique,musique-2150,2,0.43333333333333335,0.19871794871794868,False
musique,musique-3189,2,0.5,0.16666666666666666,False
musique,musique-1274,2,0.2333333333333333,0.5065031586770717,True
musique,musique-1310,2,1.0,0.0,False
musique,musique-2559,2,1.0,0.0,True
musique,musique-759,2,0.46666666666666673,0.5263157894736842,False
musique,musique-1245,2,0.75,0.3134920634920635,False
musique,musique-3097,2,1.0,0.0,False
musique,musique-1064,2,1.0,0.0,False
musique,musique-457,2,0.6000000000000001,0.13636363636363635,False
musique,musique-1573,2,1.0,0.0,False
musique,musique-2778,2,1.0,0.0,False
musique,musique-614,3,1.0,0.16666666666666666,True
musique,musique-2409,3,1.0,0.0,False
musique,musique-1766,3,1.0,0.0,False
musique,musique-497,3,0.6666666666666666,0.06666666666666665,False
musique,musique-1481,3,1.0,0.0,False
musique,musique-1271,3,1.0,0.0,False
musique,musique-1315,3,0.3333333333333333,0.5641025641025641,False
musique,musique-180,3,1.0,0.0,True
musique,musique-1814,3,1.0,0.0,False
musique,musique-966,3,0.6000000000000001,0.3,False
musique,musique-1547,3,0.5,0.3499999999999999,False
musique,musique-849,3,1.0,0.0,False
musique,musique-390,3,1.0,0.0,True
musique,musique-2619,3,0.2333333333333333,0.4704415954415955,False
musique,musique-625,3,1.0,0.0,True
musique,musique-2844,3,0.43333333333333335,0.2782651072124756,False
musique,musique-379,3,1.0,0.0,True
musique,musique-1324,3,0.6000000000000001,0.07692307692307693,False
musique,musique-256,3,1.0,0.0,False
musique,musique-1968,3,1.0,0.0,True
musique,musique-2208,3,1.0,0.0,True
musique,musique-3136,3,1.0,0.0,False
musique,musique-1280,3,0.5833333333333334,0.15873015873015875,False
musique,musique-2106,3,1.0,0.0,True
musique,musique-1269,3,1.0,0.0,True
musique,musique-2029,3,0.5333333333333333,0.33460784313725495,False
musique,musique-2942,3,1.0,0.0,False
musique,musique-1981,3,1.0,0.04999999999999999,False
musique,musique-1213,3,1.0,0.0,False
musique,musique-759,3,0.4666666666666666,0.5263157894736842,False
musique,musique-457,3,1.0,0.0,False
musique,musique-2316,3,0.5,0.375,False
musique,musique-1079,3,1.0,0.0,False
musique,musique-2195,3,0.75,0.2333333333333333,False
musique,musique-2341,3,1.0,0.0,False
musique,musique-394,3,1.0,0.0,True
musique,musique-2986,3,1.0,0.0,False
musique,musique-2779,3,1.0,0.0,False
musique,musique-1883,3,1.0,0.0,False
musique,musique-1637,3,1.0,0.0,False
musique,musique-51,3,1.0,0.0,False
musique,musique-219,3,0.5,0.20833333333333334,False
musique,musique-1606,3,1.0,0.0,False
musique,musique-2569,3,0.5,0.2142857142857143,True
musique,musique-60,3,1.0,0.0,False
musique,musique-1508,3,0.6000000000000001,0.36142676767676774,False
musique,musique-2667,3,1.0,0.0,False
musique,musique-2178,3,0.5,0.3888888888888889,False
musique,musique-1839,3,1.0,0.0,False
musique,musique-453,3,1.0,0.0,False
musique,musique-2761,3,0.75,0.05555555555555558,False
musique,musique-1793,3,0.75,0.02777777777777779,False
musique,musique-855,3,1.0,0.0,False
musique,musique-462,3,1.0,0.0,False
musique,musique-506,3,0.75,0.07692307692307693,True
musique,musique-1342,3,0.5,0.23076923076923075,False
musique,musique-78,3,0.75,0.25,False
musique,musique-2946,3,1.0,0.0,False
musique,musique-2571,3,1.0,0.5234126984126984,False
musique,musique-2869,3,0.2333333333333333,0.1111111111111111,False
musique,musique-1124,3,1.0,0.0,False
musique,musique-2638,3,1.0,0.0,False
musique,musique-1659,3,0.75,0.2619047619047619,False
musique,musique-604,3,0.3333333333333333,0.5714285714285715,False
musique,musique-2021,3,1.0,0.0,False
musique,musique-1623,3,0.4666666666666666,0.07843137254901962,True
musique,musique-322,3,1.0,0.0,False
musique,musique-246,3,0.6,0.19444444444444442,False
musique,musique-1250,3,0.5,0.08333333333333331,False
musique,musique-1396,3,1.0,0.0,False
musique,musique-1835,3,0.6000000000000001,0.14285714285714285,False
musique,musique-1951,3,0.35000000000000003,0.4264346764346764,False
musique,musique-2609,3,1.0,0.0,False
musique,musique-2395,3,1.0,0.09999999999999998,False
musique,musique-2039,3,0.3333333333333333,0.3846153846153846,False
musique,musique-340,3,0.6000000000000001,0.07692307692307693,False
musique,musique-1641,3,1.0,0.0,False
musique,musique-2894,3,1.0,0.0,False
musique,musique-1058,3,0.5,0.3125,False
musique,musique-3042,3,1.0,0.0,False
musique,musique-3126,3,1.0,0.0,False
musique,musique-2492,3,1.0,0.0,False
musique,musique-447,3,0.6,0.4565217391304348,False
musique,musique-398,3,1.0,0.0625,False
musique,musique-1146,3,0.5833333333333334,0.25857843137254904,False
musique,musique-2554,3,1.0,0.0,True
musique,musique-1708,3,1.0,0.0,False
musique,musique-631,3,1.0,0.0,False
musique,musique-1627,3,1.0,0.0,False
musique,musique-1893,3,1.0,0.0,True
musique,musique-2170,3,0.6000000000000001,0.425,True
musique,musique-2297,3,1.0,0.0,False
musique,musique-107,3,1.0,0.25,False
musique,musique-3024,3,1.0,0.0,False
musique,musique-384,3,1.0,0.0,False
musique,musique-2769,3,0.16666666666666666,0.27976190476190477,False
musique,musique-943,3,0.5833333333333334,0.25,False
musique,musique-1964,3,0.6000000000000001,0.12068965517241381,False
musique,musique-2758,3,1.0,0.0,True
musique,musique-939,3,1.0,0.0,False
musique,musique-1616,3,1.0,0.05882352941176472,False
musique,musique-1772,3,1.0,0.0,False
musique,musique-317,3,0.75,0.23148148148148148,False
musique,musique-1862,3,1.0,0.0,False
musique,musique-527,3,1.0,0.0,False
musique,musique-2302,3,0.5,0.23076923076923075,False
musique,musique-1109,3,1.0,0.0,False
musique,musique-2181,3,0.75,0.06818181818181818,False
musique,musique-1142,3,0.75,0.23684210526315788,False
musique,musique-2550,3,1.0,0.0,False
musique,musique-68,3,0.3333333333333333,0.19047619047619047,False
musique,musique-1319,3,0.6666666666666666,0.3636363636363636,False
musique,musique-1352,3,0.6000000000000001,0.3,False
musique,musique-2405,3,1.0,0.0,False
musique,musique-2879,3,0.3666666666666667,0.5190476190476191,False
musique,musique-2956,3,1.0,0.0,False
musique,musique-983,3,1.0,0.0,False
musique,musique-1017,3,1.0,0.0,False
musique,musique-2378,3,0.3333333333333333,0.40158730158730155,False
musique,musique-2333,3,0.3333333333333333,0.35151515151515156,False
musique,musique-81,3,1.0,0.0,False
musique,musique-1961,3,0.3,0.27201168929110103,True
musique,musique-424,3,1.0,0.0,False
musique,musique-2365,3,1.0,0.0,False
musique,musique-178,3,1.0,0.0,True
musique,musique-1041,3,1.0,0.0,True
musique,musique-75,3,0.46666666666666673,0.5,True
musique,musique-2864,3,1.0,0.0,False
musique,musique-2011,3,1.0,0.0,False
musique,musique-44,3,0.5,0.38235294117647056,False
musique,musique-1746,3,1.0,0.0,False
musique,musique-1896,3,0.3333333333333333,0.3194444444444444,False
musique,musique-415,3,0.75,0.09523809523809523,False
musique,musique-696,3,0.3333333333333333,0.5454545454545454,False
musique,musique-1680,3,1.0,0.0,False
musique,musique-2354,3,0.16666666666666666,0.5043956043956044,False
musique,musique-2564,3,1.0,0.0,True
musique,musique-986,3,0.75,0.09999999999999998,False
musique,musique-1724,3,0.5,0.2727272727272727,False
musique,musique-1640,3,0.6000000000000001,0.09999999999999998,False
musique,musique-2394,3,0.15,0.5788780663780664,False
musique,musique-1233,3,0.38333333333333336,0.4416134525329927,False
musique,musique-2219,3,0.26666666666666666,0.3849984438219732,False
musique,musique-513,3,1.0,0.0,False
musique,musique-2621,3,1.0,0.07142857142857145,False
musique,musique-1856,3,1.0,0.0,False
musique,musique-2263,3,0.6000000000000001,0.325,True
musique,musique-2228,3,0.6000000000000001,0.25,False
musique,musique-1698,3,1.0,0.0,False
musique,musique-446,3,0.75,0.022727272727272707,False
musique,musique-2009,3,0.75,0.08333333333333331,False
musique,musique-2296,3,0.6666666666666666,0.16666666666666666,True
musique,musique-3087,3,0.4666666666666666,0.051282051282051246,False
musique,musique-2171,3,0.3333333333333333,0.5434343434343435,False
musique,musique-2781,3,1.0,0.0,True
musique,musique-909,3,1.0,0.0,False
musique,musique-575,3,1.0,0.0,True
musique,musique-2198,3,1.0,0.0,False
musique,musique-544,3,0.75,0.25,False
musique,musique-973,3,1.0,0.0,False
musique,musique-195,3,0.6,0.19444444444444442,False
musique,musique-2533,3,1.0,0.0,False
musique,musique-1494,3,1.0,0.0,False
musique,musique-601,3,1.0,0.0,False
musique,musique-1108,3,0.43333333333333335,0.2116161616161616,False
musique,musique-911,3,1.0,0.07142857142857145,False
musique,musique-2551,3,0.3333333333333333,0.5151515151515151,False
musique,musique-1675,3,1.0,0.0,False
musique,musique-58,3,0.5,0.3333333333333333,False
musique,musique-1329,3,0.75,0.08333333333333331,False
musique,musique-13,3,1.0,0.0,False
musique,musique-1362,3,1.0,0.0,True
musique,musique-2687,3,0.3333333333333333,0.3541666666666667,False
musique,musique-2560,3,0.5,0.47222222222222215,False
musique,musique-1318,3,1.0,0.0,False
musique,musique-3168,3,0.6666666666666666,0.1333333333333333,True
musique,musique-2589,3,0.75,0.05555555555555558,False
musique,musique-517,3,1.0,0.06666666666666665,False
musique,musique-181,3,1.0,0.20512820512820515,True
musique,musique-266,3,0.6000000000000001,0.2692307692307692,False
musique,musique-302,3,1.0,0.0,False
musique,musique-1767,3,1.0,0.21488361426441926,False
musique,musique-550,3,1.0,0.0,False
musique,musique-2662,3,1.0,0.0,False
musique,musique-803,3,1.0,0.0,False
musique,musique-3000,3,1.0,0.0,False
musique,musique-1690,3,1.0,0.0,False
musique,musique-1458,3,1.0,0.0,True
musique,musique-832,3,1.0,0.0,True
musique,musique-2618,3,0.75,0.125,False
musique,musique-1577,3,1.0,0.0,False
musique,musique-2344,3,0.5,0.08333333333333331,False
musique,musique-54,3,0.2333333333333333,0.30512820512820515,False
musique,musique-1632,3,1.0,0.0,False
musique,musique-1049,3,0.26666666666666666,0.21274509803921568,False
musique,musique-780,3,0.3333333333333333,0.5661375661375662,True
musique,musique-2410,3,0.75,0.16666666666666666,False
musique,musique-769,3,0.75,0.25,False
musique,musique-351,3,1.0,0.0,False
musique,musique-2421,3,0.35000000000000003,0.4634278711484594,False
musique,musique-2545,3,0.3,0.22222222222222218,False
musique,musique-1586,3,1.0,0.0,False
musique,musique-1661,3,0.75,0.125,False
musique,musique-2972,3,1.0,0.0,False
musique,musique-1705,3,0.4666666666666666,0.1333333333333333,False
musique,musique-389,3,1.0,0.0,False
musique,musique-1078,3,1.0,0.0,False
musique,musique-532,3,1.0,0.0625,False
musique,musique-456,3,1.0,0.0,False
musique,musique-1958,3,1.0,0.0,False
musique,musique-2600,3,0.3333333333333333,0.30610021786492375,False
musique,musique-1573,3,0.6,0.08333333333333331,False
musique,musique-2778,3,1.0,0.0,False
musique,musique-836,3,0.75,0.1923076923076923,False
musique,musique-1064,3,0.6000000000000001,0.07692307692307693,False
musique,musique-3097,3,1.0,0.0,False
musique,musique-1245,3,0.75,0.2142857142857143,False
musique,musique-2559,3,1.0,0.0,True
musique,musique-1274,3,0.3666666666666667,0.3042799792799793,False
musique,musique-1310,3,1.0,0.0,False
musique,musique-3189,3,0.15,0.5362589480236539,False
musique,musique-2034,3,1.0,0.0,True
musique,musique-2150,3,0.4333333333333334,0.1731506041850869,False
musique,musique-2899,3,1.0,0.0,True
musique,musique-3004,3,0.5,0.4803864734299517,False
musique,musique-2859,3,1.0,0.0,False
musique,musique-2541,3,0.75,0.1111111111111111,False
musique,musique-1582,3,1.0,0.0,False
musique,musique-2179,3,1.0,0.2142857142857143,False
musique,musique-1095,3,0.3333333333333333,0.27820512820512816,False
musique,musique-3149,3,0.75,0.125,False
musique,musique-1153,3,1.0,0.0,False
musique,musique-3066,3,1.0,0.0,True
musique,musique-90,3,0.75,0.3,False
musique,musique-1809,3,1.0,0.0,False
musique,musique-2881,3,0.5,0.498015873015873,False
musique,musique-2103,3,1.0,0.2727272727272727,False
musique,musique-2902,3,1.0,0.0,False
musique,musique-763,3,1.0,0.08333333333333331,False
musique,musique-2699,3,0.6666666666666666,0.16666666666666666,False
musique,musique-274,3,1.0,0.0,False
musique,musique-811,3,0.46666666666666673,0.5,False
musique,musique-1963,3,0.5,0.1875,False
musique,musique-1430,3,1.0,0.0,False
musique,musique-3023,3,1.0,0.0,False
musique,musique-2279,3,1.0,0.0,False
musique,musique-2232,3,0.3333333333333333,0.6011904761904762,False
musique,musique-417,3,1.0,0.0,False
musique,musique-573,3,0.75,0.07894736842105265,False
musique,musique-694,3,0.6000000000000001,0.3181818181818182,False
musique,musique-944,3,0.6666666666666666,0.22222222222222224,False
musique,musique-2725,3,0.3333333333333333,0.3071428571428571,False
musique,musique-2489,3,0.16666666666666666,0.4760348583877995,False
musique,musique-2991,3,1.0,0.0,False
musique,musique-2460,3,0.43333333333333335,0.21212121212121207,False
musique,musique-1894,3,1.0,0.0,False
musique,musique-636,3,1.0,0.0,False
musique,musique-1337,3,1.0,0.16209150326797386,False
musique,musique-1463,3,1.0,0.0,False
musique,musique-1507,3,0.5,0.35294117647058815,False
musique,musique-1784,3,0.5,0.3846153846153846,False
musique,musique-1854,3,1.0,0.0,False
musique,musique-1010,3,1.0,0.0,True
musique,musique-2250,3,1.0,0.0,False
musique,musique-2071,3,0.6000000000000001,0.2954545454545454,False
musique,musique-227,3,0.26666666666666666,0.5564542483660131,False
musique,musique-654,3,0.43333333333333335,0.16666666666666666,False
musique,musique-2681,3,1.0,0.0,False
musique,musique-2951,3,0.75,0.4219576719576719,False
musique,musique-372,3,1.0,0.0,False
musique,musique-339,3,1.0,0.0,False
musique,musique-701,3,1.0,0.0,False
musique,musique-2804,3,0.16666666666666666,0.25075757575757573,False
musique,musique-582,3,1.0,0.0,False
musique,musique-1638,3,1.0,0.20512820512820515,False
musique,musique-2305,3,1.0,0.0,True
musique,musique-1076,3,1.0,0.0,False
musique,musique-2721,3,0.5,0.17499999999999996,False
musique,musique-1405,3,1.0,0.0,False
musique,musique-1879,3,0.6000000000000001,0.328125,False
musique,musique-2783,3,1.0,0.20512820512820515,True
musique,musique-2818,3,0.3333333333333333,0.39444444444444443,False
musique,musique-2455,3,0.6666666666666666,0.38095238095238093,True
musique,musique-38,3,1.0,0.0,False
musique,musique-1266,3,1.0,0.15909090909090912,False
musique,musique-1168,3,1.0,0.0,False
musique,musique-2207,3,1.0,0.1111111111111111,False
musique,musique-422,3,1.0,0.0,False
musique,musique-1204,3,0.5,0.28260869565217395,False
musique,musique-2437,3,1.0,0.0,False
musique,musique-1758,3,0.6,0.08333333333333331,False
musique,musique-2518,3,0.75,0.07142857142857145,False
musique,musique-661,3,1.0,0.0,False
musique,musique-524,3,0.6666666666666666,0.21536796536796535,False
musique,musique-2495,3,1.0,0.0,False
musique,musique-2739,3,1.0,0.0,False
musique,musique-1905,3,0.75,0.07500000000000001,False
musique,musique-2616,3,1.0,0.0,False
musique,musique-1850,3,0.4333333333333334,0.5111111111111112,False
musique,musique-1548,3,0.75,0.26315789473684215,False
musique,musique-1014,3,1.0,0.04545454545454547,False
musique,musique-223,3,1.0,0.0,False
musique,musique-1199,3,0.5,0.3461538461538461,False
musique,musique-2392,3,0.13333333333333333,0.5214285714285715,False
musique,musique-1137,3,1.0,0.0,False
musique,musique-1053,3,0.5,0.08333333333333331,False
musique,musique-2587,3,1.0,0.0,False
musique,musique-436,3,0.08333333333333333,0.3115079365079365,False
musique,musique-1817,3,1.0,0.0,True
musique,musique-519,3,0.5,0.34210526315789475,False
musique,musique-1482,3,1.0,0.0,False
musique,musique-2959,3,0.75,0.16666666666666666,False
musique,musique-773,3,0.5,0.2515151515151515,False
musique,musique-2912,3,1.0,0.0,True
musique,musique-2032,3,0.75,0.1923076923076923,False
musique,musique-1272,3,1.0,0.0,False
musique,musique-2079,3,0.3333333333333333,0.3333333333333333,False
musique,musique-1630,3,1.0,0.0,False
musique,musique-2280,3,1.0,0.0,False
musique,musique-1208,3,1.0,0.0,False
musique,musique-3091,3,0.2333333333333333,0.3797619047619048,False
musique,musique-1385,3,1.0,0.0,False
musique,musique-3078,3,0.6000000000000001,0.20833333333333334,False
musique,musique-1106,3,1.0,0.0,False
musique,musique-954,3,1.0,0.0,False
musique,musique-1575,3,1.0,0.0,False
musique,musique-407,3,0.3333333333333333,0.39999999999999997,True
musique,musique-1652,3,1.0,0.0,False
musique,musique-852,3,0.3333333333333333,0.3577898550724638,False
musique,musique-2757,3,1.0,0.0,False
musique,musique-1794,3,1.0,0.0,False
musique,musique-2678,3,1.0,0.0,False
musique,musique-2240,3,1.0,0.04545454545454547,True
musique,musique-139,3,1.0,0.0,False
musique,musique-530,3,0.4666666666666666,0.2564102564102564,False
musique,musique-2602,3,0.75,0.13157894736842107,False
musique,musique-1875,3,0.16666666666666666,0.5257575757575758,False
musique,musique-1155,3,1.0,0.0,True
musique,musique-3060,3,0.4666666666666666,0.11111111111111109,False
musique,musique-108,3,0.75,0.25,True
musique,musique-329,3,0.6666666666666666,0.07407407407407411,True
musique,musique-206,3,1.0,0.0,False
musique,musique-1210,3,0.26666666666666666,0.5314685314685316,True
musique,musique-1707,3,0.5,0.125,False
musique,musique-2474,3,1.0,0.0,True
musique,musique-2793,3,1.0,0.0,False
musique,musique-1598,3,1.0,0.0,False
musique,musique-2843,3,1.0,0.0,False
musique,musique-1634,3,1.0,0.0,False
musique,musique-19,3,0.75,0.17857142857142852,False
musique,musique-1368,3,0.3666666666666667,0.06825396825396823,False
musique,musique-2284,3,0.5,0.409090909090909,False
musique,musique-2128,3,0.6000000000000001,0.26315789473684215,False
musique,musique-1066,3,1.0,0.0,False
musique,musique-1102,3,1.0,0.0,False
musique,musique-2309,3,1.0,0.0,False
musique,musique-1149,3,0.75,0.06818181818181818,True
musique,musique-2342,3,1.0,0.0,False
musique,musique-403,3,1.0,0.0,True
musique,musique-448,3,0.6666666666666666,0.19047619047619047,False
musique,musique-2985,3,1.0,0.0,False
musique,musique-805,3,0.5,0.14285714285714285,False
musique,musique-1813,3,1.0,0.0,False
musique,musique-1540,3,1.0,0.4000000000000001,False
musique,musique-613,3,1.0,0.0,False
musique,musique-658,3,1.0,0.0,False
musique,musique-187,3,0.6,0.11764705882352944,False
musique,musique-2152,3,0.19999999999999998,0.4343434343434343,False
musique,musique-2762,3,1.0,0.0,False
musique,musique-698,3,0.5,0.4166666666666667,False
musique,musique-948,3,0.4833333333333334,0.11060606060606058,True
musique,musique-2275,3,1.0,0.0,False
musique,musique-1399,3,0.3333333333333333,0.15384615384615383,False
musique,musique-1214,3,1.0,0.0,False
musique,musique-202,3,0.6000000000000001,0.25,False
musique,musique-1097,3,0.3333333333333333,0.28560606060606064,False
musique,musique-2427,3,1.0,0.0,False
musique,musique-1580,3,1.0,0.0,False
musique,musique-2065,3,1.0,0.0,False
musique,musique-278,3,1.0,0.0,False
musique,musique-357,3,1.0,0.0,True
musique,musique-488,3,1.0,0.0,True
musique,musique-2945,3,0.5,0.4285714285714286,False
musique,musique-1513,3,1.0,0.0,True
musique,musique-2718,3,0.3333333333333333,0.25887445887445887,False
musique,musique-2753,3,1.0,0.15471276229790162,False
musique,musique-2883,3,1.0,0.0,False
musique,musique-856,3,1.0,0.0,False
musique,musique-1160,3,0.3333333333333333,0.4444444444444445,True
musique,musique-1545,3,0.6,0.08333333333333331,False
musique,musique-1136,3,1.0,0.0,False
musique,musique-1238,3,1.0,0.0,False
musique,musique-616,3,1.0,0.0,False
musique,musique-495,3,1.0,0.0,False
musique,musique-2524,3,1.0,0.0,False
musique,musique-254,3,1.0,0.0,False
musique,musique-743,3,0.75,0.08333333333333331,False
musique,musique-1885,3,1.0,0.0,True
musique,musique-1908,3,1.0,0.0,True
musique,musique-3156,3,1.0,0.0,True
musique,musique-2577,3,0.75,0.125,False
musique,musique-2690,3,1.0,0.0,False
musique,musique-2060,3,1.0,0.0,False
musique,musique-2387,3,0.25,0.5074786324786325,False
musique,musique-1165,3,1.0,0.0,False
musique,musique-97,3,1.0,0.0,False
musique,musique-464,3,1.0,0.0,False
musique,musique-1795,3,0.2333333333333333,0.17167919799498751,False
musique,musique-2314,3,0.75,0.09999999999999998,False
musique,musique-2767,3,0.24999999999999997,0.6150614091790562,True
musique,musique-1910,3,0.4666666666666666,0.08,False
musique,musique-2603,3,1.0,0.0,False
musique,musique-829,3,1.0,0.0,False
musique,musique-2469,3,1.0,0.0,False
musique,musique-674,3,1.0,0.0,False
musique,musique-1375,3,1.0,0.0625,False
musique,musique-2135,3,0.5,0.3181818181818182,True
musique,musique-334,3,0.2333333333333333,0.6455026455026456,False
musique,musique-18,3,0.5,0.4000000000000001,False
musique,musique-1369,3,1.0,0.13333333333333336,False
musique,musique-2792,3,0.5,0.34,False
musique,musique-1599,3,1.0,0.0,True
musique,musique-2809,3,0.4833333333333334,0.4576719576719577,False
musique,musique-449,3,0.5,0.2857142857142857,False
musique,musique-1148,3,1.0,0.0,False
musique,musique-2343,3,0.19999999999999998,0.47425404944586536,False
musique,musique-396,3,0.75,0.23684210526315788,False
musique,musique-1425,3,1.0,0.0,False
musique,musique-960,3,0.6666666666666666,0.12121212121212117,True
musique,musique-2665,3,1.0,0.0,False
musique,musique-2339,3,1.0,0.0,False
musique,musique-2153,3,1.0,0.0,True
musique,musique-1358,3,0.5,0.4705882352941176,False
musique,musique-1313,3,0.3333333333333333,0.28571428571428575,False
musique,musique-3065,3,1.0,0.0,False
musique,musique-2310,3,1.0,0.0,False
musique,musique-1523,3,1.0,0.0,False
musique,musique-535,3,0.16666666666666666,0.5871428571428571,False
musique,musique-2763,3,0.5,0.2222222222222222,False
musique,musique-2607,3,0.16666666666666666,0.5452893211513902,True
musique,musique-2426,3,0.5,0.2857142857142857,False
musique,musique-367,3,0.19999999999999998,0.28505291005291006,False
musique,musique-2538,3,1.0,0.0,False
musique,musique-1733,3,1.0,0.0,False
musique,musique-2573,3,0.26666666666666666,0.5679425837320574,True
musique,musique-31,3,0.6666666666666666,0.4761904761904762,False
musique,musique-2245,3,0.5,0.2142857142857143,False
musique,musique-76,3,1.0,0.0,False
musique,musique-1263,3,0.6,0.15789473684210525,True
musique,musique-2948,3,1.0,0.0,False
musique,musique-1493,3,1.0,0.0,False
musique,musique-1610,3,1.0,0.0,False
musique,musique-427,3,0.6000000000000001,0.08333333333333331,False
musique,musique-2366,3,1.0,0.0,True
musique,musique-1009,3,0.06666666666666667,0.5388888888888889,False
musique,musique-695,3,0.75,0.14285714285714285,False
musique,musique-1683,3,0.6666666666666666,0.09523809523809527,False
musique,musique-1400,3,1.0,0.0,False
musique,musique-1117,3,1.0,0.14285714285714285,False
musique,musique-47,3,1.0,0.0,False
musique,musique-2932,3,0.6000000000000001,0.2692307692307692,True
musique,musique-1621,3,1.0,0.0,False
musique,musique-2786,3,1.0,0.0,False
musique,musique-1429,3,1.0,0.0,False
musique,musique-2669,3,0.4666666666666666,0.28571428571428575,False
musique,musique-808,3,0.5,0.375,False
musique,musique-2397,3,0.3333333333333333,0.28571428571428575,False
musique,musique-1354,3,1.0,0.0,False
musique,musique-309,3,1.0,0.0,False
musique,musique-700,3,1.0,0.0,False
musique,musique-2961,3,0.6000000000000001,0.20000000000000004,False
musique,musique-1082,3,1.0,0.125,True
musique,musique-338,3,0.75,0.037037037037037035,True
musique,musique-1201,3,0.5833333333333334,0.25084175084175087,False
musique,musique-3098,3,0.75,0.34503901895206246,True
musique,musique-14,3,0.75,0.1875,False
musique,musique-3115,3,1.0,0.0,False
musique,musique-1020,3,0.5,0.2738095238095238,True
musique,musique-2658,3,0.3666666666666667,0.5773809523809524,False
musique,musique-2720,3,1.0,0.0,False
musique,musique-691,3,0.4666666666666666,0.4102564102564103,False
musique,musique-3026,3,1.0,0.0,True
musique,musique-3142,3,0.43333333333333335,0.5672771672771674,False
musique,musique-1158,3,1.0,0.0,False
musique,musique-1332,3,1.0,0.0,False
musique,musique-1256,3,0.75,0.2857142857142857,False
musique,musique-43,3,0.43333333333333335,0.573076923076923,False
musique,musique-2027,3,0.3333333333333333,0.6206349206349207,False
musique,musique-766,3,1.0,0.0,True
musique,musique-2907,3,1.0,0.0,False
musique,musique-1770,3,0.3333333333333333,0.22161172161172157,False
musique,musique-481,3,1.0,0.0,False
